region,Year,"average_value_Adjusted net enrollment rate, primary, female (% of primary school age children)","average_value_Adjusted net enrollment rate, primary, male (% of primary school age children)","average_value_Adolescent fertility rate (births per 1,000 women ages 15-19)",average_value_Births attended by skilled health staff (% of total),"average_value_Children out of school, primary, female","average_value_Children out of school, primary, male","average_value_Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","average_value_Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","average_value_Fertility rate, total (births per woman)","average_value_Life expectancy at birth, female (years)","average_value_Life expectancy at birth, male (years)","average_value_Mortality rate, adult, female (per 1,000 female adults)","average_value_Mortality rate, adult, male (per 1,000 male adults)","average_value_Persistence to last grade of primary, female (% of cohort)","average_value_Persistence to last grade of primary, male (% of cohort)","average_value_Primary education, teachers (% female)","average_value_Progression to secondary school, female (%)","average_value_Progression to secondary school, male (%)","average_value_Repeaters, primary, female (% of female enrollment)","average_value_Repeaters, primary, male (% of male enrollment)","average_value_School enrollment, secondary, female (% gross)","average_value_School enrollment, secondary, female (% net)","average_value_School enrollment, secondary, male (% gross)","average_value_School enrollment, secondary, male (% net)","average_value_School enrollment, tertiary, female (% gross)","average_value_School enrollment, tertiary, male (% gross)","average_value_Secondary education, general pupils (% female)","average_value_Secondary education, pupils (% female)","average_value_Secondary education, teachers (% female)","average_value_Secondary education, vocational pupils (% female)","average_value_Survival to age 65, female (% of cohort)","average_value_Survival to age 65, male (% of cohort)","average_value_Trained teachers in primary education, female (% of female teachers)","average_value_Trained teachers in primary education, male (% of male teachers)",decade,secondary_gap
Sub-Saharan Africa,1986.0,44.2709975,55.41960583333333,151.52201428571428,39.95,368548.6666666667,318373.75,,,,,,,,,,,,,,,,,,,6.656214285714285,52.42346428571428,49.03467857142857,314.50682142857147,379.72024999999996,50.6060380935669,58.21215629577637,32.57531461261568,56.94441555555555,62.62872888888889,18.709722142857142,18.27889,16.42693617608812,8.6023675,25.75595834520128,10.6580725,0.6725808375825482,2.6937183340390516,36.55706619047619,36.441668888888884,22.96333293914794,39.83300235294117,48.765279028571435,41.30429839285715,,,1980.0,-2.055705
Sub-Saharan Africa,1987.0,42.765018749999996,52.424021249999996,150.10332142857143,22.65,664298.875,591457.25,,,,,,,,,,,,,,,,,,,6.591607142857143,52.504535714285716,49.07367857142857,313.0461071428571,379.12532142857145,49.88723500569662,59.72996600468954,35.392280459403985,59.791265555555555,66.46204222222222,20.453602142857143,19.874726428571428,17.895055897095638,2.3326,27.13682270050049,3.99591,0.6384320045510933,2.1092653294404347,36.22984454545454,35.88334176470588,24.5639040810721,34.89363933333333,49.12328332142857,41.54650975,,,1980.0,-1.66331
Sub-Saharan Africa,1988.0,46.06804076923077,58.89865846153846,148.4281,58.2,579739.0,473242.3076923077,,,,,,,,,,,,,,,,,,,6.522321428571429,52.481,49.00821428571429,318.44410714285715,385.35625,48.26827344027433,54.69587204673075,34.04864668846131,64.07161428571429,66.59692285714286,21.379190625,20.644316875,18.89282374083996,,28.31497606635095,,1.5746974684298032,3.9014616707960754,36.50505625,37.646966875,22.72973871231078,38.085100000000004,48.658277364285716,41.01210545714286,,,1980.0,
Sub-Saharan Africa,1989.0,42.859728,53.164111000000005,146.75287857142857,44.1,631244.0,556948.1,,,,,,,,,,,,,,,,,,,6.449464285714286,52.36403571428571,48.85232142857143,323.8421785714286,391.5871785714286,51.334146642684935,57.16619396209717,32.62683118714227,54.470249,57.22962700000001,20.424409285714287,19.59109,19.44655726937687,12.320056666666666,26.63776117212632,14.629356666666666,1.537971696505947,3.4325349827607474,38.12130347826087,37.27748823529412,22.178012895584118,36.51720529411765,48.19327140714285,40.47770116428571,,,1980.0,-2.3093
Sub-Saharan Africa,1990.0,49.580079999999995,59.20865222222223,145.07765714285713,30.8,360707.55555555556,314470.77777777775,,,,,,,7.427705168724056,17.67195487022402,12.42979526519777,0.21512000262737252,0.6932800114154796,0.44150498509407055,,,,8.87448024749756,23.226619720459,15.9228496551514,6.375178571428571,52.17521428571428,48.63214285714286,329.24025,397.81807142857144,56.49467086791992,61.9747428894043,33.18562101062977,72.25924624999999,74.416335,21.227712857142855,20.793376428571428,20.39671299332066,13.347343333333335,26.424578491010163,15.619456666666666,1.336060869197053,3.159640868504844,38.34644,38.37796631578948,23.09591219160292,34.15674789473684,47.728265449999995,39.94329687142857,,,1990.0,-2.272113333333332
Sub-Saharan Africa,1991.0,50.902848999999996,59.644166999999996,143.4024357142857,58.4,548594.1,476586.6,,,,,,,27.44395923614504,33.03060913085935,30.14711427688595,1.9927549734711651,2.6601449847221352,2.3176351189613356,,,,0.6457399725914,3.14889001846313,1.8545800447464,6.300821428571429,51.94485714285714,48.38278571428572,334.6384642857143,404.0488928571429,53.84668775705191,57.249563950758706,34.319979567276796,58.34734111111111,61.83108111111111,18.286558,17.981557333333335,21.016820065180465,14.5989925,25.011685880025233,18.82308,1.749204965042219,3.480722129344939,38.90783043478261,40.200241999999996,23.675176961081355,34.37765642857143,47.26325949285714,39.40889257857143,,,1990.0,-4.2240875
Sub-Saharan Africa,1992.0,47.76833222222222,56.635803333333335,141.7272142857143,38.96666666666666,569653.6666666666,483091.22222222225,,,,,,,16.5481796264648,32.7571716308594,16.91817998886107,3.38420009613037,6.5147500038147,3.089894950389865,,,,,,,6.227714285714286,51.71160714285714,48.14578571428571,340.0365714285714,410.27989285714284,63.59049320220948,65.76981480916344,34.06861860752106,57.18940333333333,56.75427,18.136848666666666,18.021292666666668,18.444951966404922,16.01039,24.35758391022682,18.897332499999997,1.684162130313263,3.9126414145742108,39.97041,39.849435,25.46461029052736,34.863628,46.79825353571429,38.874488285714285,,,1990.0,-2.8869425
Sub-Saharan Africa,1993.0,48.47705571428571,58.50675571428571,140.43301428571428,44.475,651617.4285714285,551409.2857142857,,,,,,,,,,,,,,,,,,,6.156821428571428,51.510285714285715,47.95753571428571,346.70925,415.22125,59.237299177381715,63.785273657904746,32.846103541056316,62.36633714285715,65.10922571428571,18.068561,17.482558,18.427261829376214,14.5091,22.501291578466248,17.434413999999997,1.832044180482624,3.4917166332403835,41.112836470588235,40.206582727272725,23.008155504862454,33.640816,46.34750225,38.52735282142857,,,1990.0,-2.9253139999999993
Sub-Saharan Africa,1994.0,52.707928,61.935762999999994,139.1388142857143,65.0,894490.4,793440.9,,,,,,,,,,,,,,,,,,,6.0888928571428576,51.363214285714285,47.84075,353.38217857142854,420.16275,52.345293045043945,57.23966121673583,32.58446367581685,74.48071,78.04008999999999,19.823742142857146,19.509314285714286,22.21776000091008,24.68804,27.085753100258966,25.648865999999998,2.5880008178452694,3.8565225452184726,39.84431333333333,38.444320714285716,24.26870280504229,33.7238575,45.896750964285715,38.18021735714286,,,1990.0,-0.9608260000000006
Sub-Saharan Africa,1995.0,53.510734,64.144028,137.84461428571427,59.9,898816.7,752261.3,,,,,,,,,,,,,,,,,,,6.024642857142857,51.27921428571428,47.805321428571425,360.055,425.1042857142857,56.5409369468689,55.680073022842414,34.012047817832546,67.97518,69.94865999999999,19.651733,18.538164000000002,22.72042727470398,26.018034999999998,28.9866236448288,23.72895,1.6996089741587639,2.812416982650756,39.44022235294118,39.714173333333335,20.872120278222233,34.465900000000005,45.445999678571425,37.833081892857145,,,1990.0,2.289084999999998
Sub-Saharan Africa,1996.0,51.95377666666667,63.94648833333334,136.55041428571428,49.0,1007765.8333333334,886670.3333333334,,,,,,,4.9788498878479,15.5090599060059,9.95948028564453,1.65630996227264,6.47700977325439,3.93640995025635,0.566039979457855,3.86129999160767,2.1246600151062,,,,5.963964285714286,51.25310714285714,47.84607142857143,366.7278214285715,430.04564285714287,62.69911346435548,67.62540969848634,30.16849204472133,44.49326,45.23847000000001,18.375920999999998,19.144365,18.013158213008538,,25.50004291534425,,0.9035291035066955,2.426719080318104,37.84052857142858,37.09486272727273,18.458048752376012,36.037546,44.99524839285714,37.48594642857143,,,1990.0,
Sub-Saharan Africa,1997.0,43.73351333333333,59.75516,135.2562142857143,38.075,551327.3333333334,476663.5,,,,,,,,,,,,,,,,,,,5.905535714285714,51.271928571428575,47.94560714285715,373.40060714285715,434.98725,68.8890281677246,69.0061279296875,30.595681476593022,96.7087,86.27264,15.778656666666665,15.492466666666667,14.79495106803047,3.9413,21.117300139533153,6.99573,1.051453780382872,2.3253687322139727,36.152633333333334,37.06317111111111,16.919200181961063,35.42755222222222,44.54449710714285,37.13881096428572,,,1990.0,-3.05443
Sub-Saharan Africa,1998.0,53.58244714285714,60.43141571428571,133.92881428571428,43.228571428571435,712354.7857142857,627042.7857142857,,,,,,,,,,,,,,,,,,,5.848928571428572,51.33139285714286,48.09392857142857,376.28128571428573,435.7335357142857,64.57361068725587,63.131918716430675,32.7358526430632,74.45197142857144,73.31661999999999,13.844219999999998,14.307049000000001,32.254404438866516,36.44063,34.17199484507242,32.7985,1.595484531738541,2.8679082339460202,40.748274,41.41855555555556,33.83653602600098,34.44939333333333,44.57197441428571,37.34720392142857,92.71117401123045,87.25873947143555,1990.0,3.6421300000000016
Sub-Saharan Africa,1999.0,55.145371499999996,61.476202,132.6014142857143,44.199999999999996,904370.6,793595.5,,,,,,,,,,,,,,,,,,,5.793678571428572,51.442071428571424,48.29621428571429,379.1619642857143,436.4801071428572,60.77924024141752,61.892799230722275,37.77287147521972,69.30434799999999,69.877518,17.100534210526316,17.59929842105263,24.845718429202126,23.363948333333337,30.37908342906408,25.9823425,1.8149853669680085,4.0575822729330815,41.525504545454545,40.74411523809523,26.402113676071156,34.95962941176471,44.59945172142857,37.55559687857143,75.62144708633421,66.91243863105777,1990.0,-2.618394166666668
Sub-Saharan Africa,2000.0,57.76761294117647,63.62656882352941,131.2740142857143,40.85,864476.5882352941,740064.0588235294,,,,,,,,,,,,,,,,,,,5.739821428571429,51.62517857142858,48.56814285714285,382.0425714285714,437.2264285714286,56.98316287994384,59.8580868584769,38.31018858370574,67.57697416666666,69.160455,17.048551,17.1621255,26.740936505167102,28.808226363636365,32.04225206375122,31.476283636363636,2.554186934461958,5.021229276290304,41.70757916666667,41.664083684210524,25.98761360985892,35.1018075,44.62692902857143,37.76398983571429,76.81806782313757,68.58313805716377,2000.0,-2.668057272727272
Sub-Saharan Africa,2001.0,61.38737375,67.565166875,129.94661428571428,57.083333333333336,629457.9375,558671.9375,,,,,,,40.41979598999025,43.96848106384275,42.0510149002075,6.7578451633453405,7.688395023345945,7.1857750415802,2.0378999710083,2.6011700630188,2.29771995544434,20.827939987182603,23.95035457611085,22.26358032226565,5.687464285714285,51.904178571428574,48.928107142857144,384.92325,437.9728214285714,59.95941722393036,63.05279910564423,39.06805392106374,67.15913916666666,69.21611583333333,16.659715789473683,16.39095052631579,27.08019576072694,20.975402727272726,32.91984186172486,24.620588181818178,1.8871585801243775,3.8579007174287527,41.63108826086957,41.594951,27.595934464381287,34.9891725,44.654406335714285,37.97238279285715,82.16171026229858,76.53911209106448,2000.0,-3.6451854545454547
Sub-Saharan Africa,2002.0,62.11090529411764,67.51135411764706,128.6192142857143,65.53333333333333,604530.5882352941,524405.3529411765,,,,,,,23.31050786972046,32.911947727203376,27.85128402709961,4.834887608885764,8.519977569580066,6.5823373794555575,1.878740012645721,3.91755599975586,2.8386580228805545,14.165552362799637,18.898427069187143,16.4184798002243,5.636642857142857,52.29278571428572,49.3855,387.8039642857143,438.7191785714286,61.18480839448818,62.432798722211054,37.58413828974185,70.86969076923077,76.20006076923076,16.67841,16.635635,29.10773131721898,27.7599325,36.173297580919765,29.878244166666665,2.1629993617534633,3.5061360081036885,42.11846227272727,41.50650631578947,28.560075426101683,37.106897333333336,44.681883642857144,38.18077575,82.67443084716798,80.177916208903,2000.0,-2.118311666666667
Sub-Saharan Africa,2003.0,65.85308411764706,71.91339529411765,127.33129285714286,56.24444444444444,516730.8823529412,446275.70588235295,,,,,,,61.615119934082,66.8428192138672,64.0428619384766,10.0153503417969,10.8713102340698,10.412859916687,4.63715982437134,6.4542498588562,5.48101997375488,47.1623115539551,51.889778137207,49.357738494873,5.586678571428571,52.795857142857145,49.94178571428571,377.67703571428575,427.63335714285716,64.90456449985504,65.77625715732576,38.001544284820554,70.33026846153847,73.87365461538462,16.38512,16.662309444444443,30.122489478853026,31.245234,37.393242571089,33.006997999999996,2.9325076719889274,4.50147538001721,41.95760318181818,41.36946222222222,23.306598250071204,36.898133125,45.86295549285715,39.379456364285716,80.43299969759856,72.25868745283648,2000.0,-1.7617639999999988
Sub-Saharan Africa,2004.0,65.08603266666667,70.26471933333333,126.04337142857142,52.800000000000004,802188.6,672966.6666666666,,,,,,,62.9037017822266,66.1093521118164,64.3937225341797,5.705379992723465,8.58041501045226,7.05162477493287,2.6387250721454594,5.68300485610962,4.0636401176452654,25.1373344063759,31.04806423187256,27.901389360427835,5.537214285714286,53.409821428571426,50.59032142857143,367.5501428571429,416.54753571428574,62.64672020503452,64.26779747009279,40.22788147492842,70.02098529411764,73.92268647058825,14.564661818181817,14.78628818181818,28.834770520528142,24.176097777777777,36.087492761157804,25.799471111111114,2.632928497516193,4.5437661684476405,41.748070454545456,41.512905714285715,25.616202890872966,38.69779736842105,47.04402734285714,40.57813697857143,79.44007587432861,73.0725695292155,2000.0,-1.6233733333333333
Sub-Saharan Africa,2005.0,68.71211111111111,73.03103666666667,124.75545,50.35,652822.8888888889,547719.0555555555,,,,,,,63.1125411987305,68.1319274902344,65.4491577148438,10.2702503204346,11.7826795578003,10.9743099212646,3.4556200504303,5.02845001220703,4.18779993057251,48.7979583740234,53.4396018981934,50.9587287902832,5.487321428571429,54.129892857142856,51.32285714285714,357.4230714285714,405.4618928571428,66.45122674795297,67.5290195758526,40.14836334046864,77.37480538461539,79.14052153846154,13.480704,13.862321,30.74254123369853,28.138536666666667,37.539035638173424,30.291726666666666,3.0723792729633206,5.2108700956617025,42.17915863636364,42.07194222222222,24.77494958043098,38.5983775,48.225099192857144,41.77681759285714,80.60817160973183,73.78503271249625,2000.0,-2.1531899999999995
Sub-Saharan Africa,2006.0,69.25285529411765,74.21744411764706,123.46752857142857,56.489999999999995,647881.7647058824,544423.0,,,,6.54534006118774,11.4610795974731,9.03849029541016,25.67460927963258,31.207036972045888,28.316800785064725,5.81956391334535,8.12209782600403,6.9324439525604316,4.229145997762687,6.235091876983638,5.211736023426058,19.915637779235844,24.654757976531993,22.19499044418334,5.436357142857142,54.946357142857146,52.12739285714286,347.29625,394.3759285714286,61.20632015575063,62.715740897438735,39.441673596700035,70.496366,71.969405,12.652931578947369,13.253675789473684,32.13286776012845,26.584238571428575,38.96422688166301,29.725522857142856,3.545754209160805,6.2784958382447575,42.84040260869565,42.41685,26.125269957951136,42.38920533333333,49.40617104285714,42.975498207142856,80.60356775919598,72.56551551818848,2000.0,-3.141284285714284
Sub-Saharan Africa,2007.0,72.30158066666667,77.62535533333333,122.17960714285714,60.0625,667951.8666666667,496940.4,,,,,,,23.70262016852696,27.47341664632161,25.51245403289796,3.8578199048837036,5.197833220163999,4.5009733537832775,1.3148466795682923,2.0962566534678135,1.6856034050385162,18.231746604045217,21.548582891623184,19.823012977838506,5.383678571428571,55.83228571428572,52.97982142857143,337.1692857142857,383.2902142857143,61.430755342755994,63.7411106654576,40.362733320756405,76.86526375,78.773226875,12.936631052631578,13.06313789473684,33.721479945712616,26.500632857142858,40.907650576697456,28.009831428571427,3.0699449717998504,6.77029802799225,43.66909090909091,42.75962222222222,25.617117711475906,43.66729,50.58724289285714,44.174178821428576,86.47466312755238,82.49781348488548,2000.0,-1.5091985714285714
Sub-Saharan Africa,2008.0,76.605960625,81.31484125,120.64059285714286,61.642857142857146,616189.2352941176,469471.64705882355,,,,1.99584996700287,1.68412005901337,1.84211003780365,44.34468936920165,47.47005081176755,45.81346702575685,9.262530088424676,9.62788009643553,9.430244922637925,5.607744932174684,5.94000506401062,5.760025024414065,30.19344425201414,32.94552564620974,31.47829914093019,5.328535714285715,56.755964285714285,53.852964285714286,324.5574285714286,372.654,61.69474495781794,62.9277645746867,37.93778449838811,69.22223823529413,69.60525882352941,13.08596909090909,13.61046909090909,33.35995601205264,21.322525,40.97468656652114,25.5199575,3.872816462601939,7.465875642640248,43.24933375,42.61233411764706,25.130329489707957,43.063715333333334,52.14573476428571,45.54167527142857,80.20718735914964,74.76950014554538,2000.0,-4.1974325000000015
Sub-Saharan Africa,2009.0,76.62467,80.24344,119.10157857142858,67.83333333333333,672431.125,528375.1875,0.0072699999436736,0.0861800014972687,0.045729998499155,0.251029998064041,1.50915002822876,0.864160001277924,29.448582649230953,42.10870695114135,35.45370912551878,6.490249951680517,8.926540056864413,7.642450014750153,2.1288700401783007,4.141789972782135,3.0837924778461447,20.58709013462069,28.887172937393174,24.53926289081573,5.270428571428572,57.690714285714286,54.72289285714286,311.9456785714286,362.01771428571425,56.69654157426623,56.44064882066514,40.940044663169175,74.41952533333333,77.583442,12.175208636363635,12.438448636363637,31.837696075439453,20.5281825,39.64780248006184,24.795692499999998,3.823888711631298,7.966823741793635,43.73707208333334,42.71468933333333,22.020375688870743,40.91107,53.704226635714285,46.90917172142857,79.40284322102865,74.61286671956381,2000.0,-4.267509999999999
Sub-Saharan Africa,2010.0,77.971255,82.37676928571429,117.56256428571429,56.67,722351.2,575151.0,,,,1.93796002864838,3.79468011856079,2.95724010467529,32.57331236203512,45.17293167114256,38.729306062062584,7.292133490244555,12.311631997426355,9.729866584142059,3.0157760858535783,5.745322179794313,4.3525519371032715,21.646911430358898,30.28371982574464,25.88837413787844,5.2086428571428565,58.60885714285714,55.567214285714286,299.3337857142857,351.3814642857143,50.02215385437012,52.381307919820166,41.97096279689244,75.45109000000001,78.96280166666666,13.0603935,13.200714999999999,30.82265942437308,14.496488333333334,38.43535327911378,18.95472,4.517934701021982,8.43011884128346,42.837601666666664,42.86870928571428,20.49198884963989,42.37163,55.26271850714286,48.276668171428575,75.72805976867677,70.96968269348146,2010.0,-4.458231666666666
Sub-Saharan Africa,2011.0,74.76111461538461,81.50340307692308,116.02355,59.239999999999995,467163.8461538461,353739.92307692306,0.135670006275177,0.454609990119934,0.274910002946854,1.08879995346069,3.29410004615784,2.04940009117126,18.674373229344685,29.03052520751953,23.258850097656268,3.7029316425323504,7.477336605389907,5.366226653258007,2.1258919835090637,4.260894012451174,3.074248027801512,13.081145286560057,19.471058607101433,15.903915325800583,5.142785714285714,59.48896428571429,56.36925,286.72200000000004,340.74532142857146,52.38716084616523,53.0859008516584,37.03408748453314,73.835248,76.12339,12.6319,12.132498,35.15497011887401,17.787421666666667,44.270456715634,24.14144,4.9791531845142964,9.70335159176274,43.861081363636366,42.89044894736842,18.563932112285077,43.640991875,56.82121037857143,49.64416462142857,69.50621502216045,61.85890168410082,2010.0,-6.354018333333333
Sub-Saharan Africa,2012.0,80.80808071428571,82.16473285714287,114.48453571428571,69.65714285714286,391822.0714285714,362966.14285714284,0.0703500011004507,0.19942499510943876,0.12652999907732,1.3803124874830262,2.84369504451752,2.0548774898052224,28.15747372309367,36.349609692891434,31.94727039337158,4.383329987525936,6.8073333899180115,5.505418201287586,3.0980300505956015,5.498613317807513,4.20895657936732,13.468734800815588,17.693843205769856,15.426765004793813,5.073035714285714,60.32067857142857,57.122749999999996,274.11017857142855,330.10907142857144,58.78742846320658,57.44971230450798,42.58422959934581,75.33400210526317,79.03704578947368,11.392127391304347,11.959712608695654,39.80398064851764,27.318707999999997,45.67889118194581,29.931258000000003,6.227261035215291,10.43574859982445,45.23260260869565,45.114189375,23.045460128784164,42.47778538461539,58.37970225,51.01166107142858,84.75776263645719,78.68767602103097,2010.0,-2.612550000000001
